"groupid","id","ymd","year","month","day","doy","yfrac","time","platform","group","n","n_bnf","lat","lon","bhvr","stage"
"Wall2014081501",26,"2014-08-15","2014",8,15,227,2014.62191780822,NA,"Wall",1,2,2,NA,NA,"BNF","A"
"Wall2014081501",21,"2014-08-15","2014",8,15,227,2014.62191780822,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2014082102",26,"2014-08-21","2014",8,21,233,2014.63835616438,NA,"Wall",2,2,2,NA,NA,"BNF","A"
"Wall2014082102",35,"2014-08-21","2014",8,21,233,2014.63835616438,NA,"Wall",2,0,0,NA,NA,"BNF","A"
"Wall2015060806",36,"2015-06-08","2015",6,8,159,2015.43561643836,NA,"Wall",6,0,0,NA,NA,"KR","UNK"
"Wall2015061701",22,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",1,3,3,NA,NA,"BNF","UNK"
"Wall2015061701",12,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015061701",5,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015061702",10,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",2,4,4,NA,NA,"BNF","UNK"
"Wall2015061702",3,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015061702",24,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015061702",34,"2015-06-17","2015",6,17,168,2015.4602739726,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015062501",37,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2015062501",34,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2015062501",35,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2015062501",12,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2015062502",38,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",2,1,1,NA,NA,"BNF",NA
"Wall2015062503",1,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,7,7,NA,NA,"BNF",NA
"Wall2015062503",10,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062503",39,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062503",26,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062503",5,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062503",22,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062503",3,"2015-06-25","2015",6,25,176,2015.48219178082,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015062701",10,"2015-06-27","2015",6,27,178,2015.48767123288,NA,"Wall",1,0,0,NA,NA,"ROBUST","UNK"
"Wall2015062701",34,"2015-06-27","2015",6,27,178,2015.48767123288,NA,"Wall",1,0,0,NA,NA,"ROBUST","UNK"
"Wall2015062701",40,"2015-06-27","2015",6,27,178,2015.48767123288,NA,"Wall",1,0,0,NA,NA,"ROBUST","UNK"
"Wall2015070801",1,"2015-07-08","2015",7,8,189,2015.51780821918,NA,"Wall",1,2,2,NA,NA,"BNF","UNK"
"Wall2015070901",27,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,11,11,NA,NA,"BNF","A"
"Wall2015070901",11,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",26,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",5,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",1,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",21,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",10,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",41,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",24,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",22,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015070901",27,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015071101",5,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2015071102",8,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",2,0,0,NA,NA,"KR","UNK"
"Wall2015071102",22,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",2,0,0,NA,NA,"KR","UNK"
"Wall2015071103",40,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",3,0,0,NA,NA,"KR","UNK"
"Wall2015071103",11,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",3,0,0,NA,NA,"KR","UNK"
"Wall2015071104",27,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",4,3,3,NA,NA,"BNF","UNK"
"Wall2015071104",26,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",4,0,0,NA,NA,"BNF","UNK"
"Wall2015071104",9,"2015-07-11","2015",7,11,192,2015.52602739726,NA,"Wall",4,0,0,NA,NA,"BNF","UNK"
"Wall2015071402",9,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,6,6,NA,NA,"BNF","UNK"
"Wall2015071402",3,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,0,0,NA,NA,"BNF","A-F"
"Wall2015071402",10,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015071402",12,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015071402",11,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015071402",34,"2015-07-14","2015",7,14,195,2015.53424657534,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2015071601",21,"2015-07-16","2015",7,16,197,2015.5397260274,NA,"Wall",1,5,5,NA,NA,"BNF","UNK"
"Wall2015071601",12,"2015-07-16","2015",7,16,197,2015.5397260274,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015071601",10,"2015-07-16","2015",7,16,197,2015.5397260274,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015071601",11,"2015-07-16","2015",7,16,197,2015.5397260274,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015071601",34,"2015-07-16","2015",7,16,197,2015.5397260274,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2015071906",10,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Wall",6,0,0,NA,NA,"RE-TR","UNK"
"Wall2015071906",14,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Wall",6,0,0,NA,NA,"RE-TR","UNK"
"Wall2015071906",1,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Wall",6,0,0,NA,NA,"RE-TR","UNK"
"Wall2015072601",39,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",1,1,1,NA,NA,"BNF",NA
"Wall2015072602",34,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,7,7,NA,NA,"BNF",NA
"Wall2015072602",1,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072602",22,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072602",17,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072602",10,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072602",14,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072602",40,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2015072603",42,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",3,4,4,NA,NA,"BNF",NA
"Wall2015072603",5,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015072603",2,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015072603",11,"2015-07-26","2015",7,26,207,2015.56712328767,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2015073102",18,"2015-07-31","2015",7,31,212,2015.58082191781,NA,"Wall",2,1,1,NA,NA,"BNF","UNK"
"Wall2015081201",1,"2015-08-12","2015",8,12,224,2015.61369863014,NA,"Wall",1,4,4,NA,NA,"BNF","A"
"Wall2015081201",5,"2015-08-12","2015",8,12,224,2015.61369863014,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015081201",2,"2015-08-12","2015",8,12,224,2015.61369863014,NA,"Wall",1,0,0,NA,NA,"BNF","A"
"Wall2015081201",12,"2015-08-12","2015",8,12,224,2015.61369863014,NA,"Wall",1,1,1,NA,NA,"BNF","F"
"Wall2015082202",43,"2015-08-22","2015",8,22,234,2015.64109589041,NA,"Wall",2,0,0,NA,NA,"TR",NA
"Wall2016052701",1,"2016-05-27","2016",5,27,148,2016.40547945205,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016052901",9,"2016-05-29","2016",5,29,150,2016.41095890411,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016052901",5,"2016-05-29","2016",5,29,150,2016.41095890411,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016052901",12,"2016-05-29","2016",5,29,150,2016.41095890411,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016052901",40,"2016-05-29","2016",5,29,150,2016.41095890411,NA,"Wall",1,0,0,NA,NA,"TR","SA/A"
"Wall2016052904",43,"2016-05-29","2016",5,29,150,2016.41095890411,NA,"Wall",4,0,0,NA,NA,"TR","A"
"Wall2016060101",39,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,7,7,NA,NA,"BNF","UNK"
"Wall2016060101",10,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060101",26,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060101",11,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060101",35,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060101",12,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060101",5,"2016-06-01","2016",6,1,153,2016.41917808219,NA,"Wall",1,0,0,NA,NA,"BNF","UNK"
"Wall2016060202",11,"2016-06-02","2016",6,2,154,2016.42191780822,NA,"Wall",2,1,1,NA,NA,"BNF","UNK"
"Wall2016060305",43,"2016-06-03","2016",6,3,155,2016.42465753425,NA,"Wall",5,0,0,NA,NA,"TR","A"
"Wall2016060305",9,"2016-06-03","2016",6,3,155,2016.42465753425,NA,"Wall",5,0,0,NA,NA,"TR","A"
"Wall2016060401",37,"2016-06-04","2016",6,4,156,2016.42739726027,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016060504",1,"2016-06-05","2016",6,5,157,2016.4301369863,NA,"Wall",4,0,0,NA,NA,"TR","A"
"Wall2016060604",44,"2016-06-06","2016",6,6,158,2016.43287671233,NA,"Wall",4,0,0,NA,NA,"ROBUST","SA"
"Wall2016060604",18,"2016-06-06","2016",6,6,158,2016.43287671233,NA,"Wall",4,0,0,NA,NA,"ROBUST","UNK"
"Wall2016061101",34,"2016-06-11","2016",6,11,163,2016.44657534247,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016061501",12,"2016-06-15","2016",6,15,167,2016.45753424658,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016061501",10,"2016-06-15","2016",6,15,167,2016.45753424658,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016061501",45,"2016-06-15","2016",6,15,167,2016.45753424658,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016061601",12,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,8,8,NA,NA,"BNF",NA
"Wall2016061601",45,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",26,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",9,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",37,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",22,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",14,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061601",46,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",1,0,0,NA,NA,"BNF",NA
"Wall2016061602",43,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",2,0,0,NA,NA,"TR","UNK"
"Wall2016061603",10,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",3,2,2,NA,NA,"BNF",NA
"Wall2016061603",1,"2016-06-16","2016",6,16,168,2016.4602739726,NA,"Wall",3,0,0,NA,NA,"BNF",NA
"Wall2016061702",12,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",2,5,5,NA,NA,"BNF",NA
"Wall2016061702",26,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2016061702",45,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2016061702",10,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",2,0,0,NA,NA,"BNF","A"
"Wall2016061702",39,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",2,0,0,NA,NA,"BNF",NA
"Wall2016061708",11,"2016-06-17","2016",6,17,169,2016.46301369863,NA,"Wall",8,0,0,NA,NA,"TR",NA
"Wall2016062102",37,"2016-06-21","2016",6,21,173,2016.47397260274,NA,"Wall",2,0,0,NA,NA,"TR","UNK"
"Wall2016062102",45,"2016-06-21","2016",6,21,173,2016.47397260274,NA,"Wall",2,0,0,NA,NA,"TR","UNK"
"Wall2016062103",8,"2016-06-21","2016",6,21,173,2016.47397260274,NA,"Wall",3,0,0,NA,NA,"TR","UNK"
"Wall2016062104",10,"2016-06-21","2016",6,21,173,2016.47397260274,NA,"Wall",4,0,0,NA,NA,"TR","UNK"
"Wall2016062201",43,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016062202",16,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",2,0,0,NA,NA,"TR","UNK"
"Wall2016062203",12,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",3,3,3,NA,NA,"BNF","UNK"
"Wall2016062203",26,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",3,0,0,NA,NA,"BNF","UNK"
"Wall2016062203",11,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",3,0,0,NA,NA,"BNF","UNK"
"Wall2016062207",47,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",7,0,0,NA,NA,"TR","UNK"
"Wall2016062212",39,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,6,6,NA,NA,"BNF","UNK"
"Wall2016062212",35,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,0,0,NA,NA,"BNF","UNK"
"Wall2016062212",1,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,0,0,NA,NA,"BNF","UNK"
"Wall2016062212",9,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,0,0,NA,NA,"BNF","UNK"
"Wall2016062212",4,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,0,0,NA,NA,"BNF","UNK"
"Wall2016062212",34,"2016-06-22","2016",6,22,174,2016.47671232877,NA,"Wall",12,0,0,NA,NA,"BNF","UNK"
"Wall2016062304",48,"2016-06-23","2016",6,23,175,2016.47945205479,NA,"Wall",4,0,0,NA,NA,"MI","UNK"
"Wall2016062701",26,"2016-06-27","2016",6,27,179,2016.4904109589,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016062701",12,"2016-06-27","2016",6,27,179,2016.4904109589,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016062705",21,"2016-06-27","2016",6,27,179,2016.4904109589,NA,"Wall",5,0,0,NA,NA,"TR","UNK"
"Wall2016062706",19,"2016-06-27","2016",6,27,179,2016.4904109589,NA,"Wall",6,0,0,NA,NA,"TR","UNK"
"Wall2016062801",49,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016062801",50,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",1,0,0,NA,NA,"TR","UNK"
"Wall2016062802",46,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",2,4,4,NA,NA,"BNF","UNK"
"Wall2016062802",1,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2016062802",2,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2016062802",39,"2016-06-28","2016",6,28,180,2016.49315068493,NA,"Wall",2,0,0,NA,NA,"BNF","UNK"
"Wall2016062902",51,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",2,0,0,NA,NA,"TR","UNK"
"Wall2016062904",43,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",4,4,4,NA,NA,"BNF","UNK"
"Wall2016062904",39,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",4,0,0,NA,NA,"BNF","UNK"
"Wall2016062904",4,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",4,0,0,NA,NA,"BNF","UNK"
"Wall2016062904",3,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",4,0,0,NA,NA,"BNF","UNK"
"Wall2016062905",34,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",5,2,2,NA,NA,"BNF","UNK"
"Wall2016062905",1,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",5,0,0,NA,NA,"BNF","UNK"
"Wall2016062906",8,"2016-06-29","2016",6,29,181,2016.49589041096,NA,"Wall",6,0,0,NA,NA,"TR","UNK"
"Wall2016070901",26,"2016-07-09","2016",7,9,191,2016.52328767123,NA,"Wall",1,0,0,NA,NA,"TR","A"
"Wall2016071005",46,"2016-07-10","2016",7,10,192,2016.52602739726,NA,"Wall",5,0,0,NA,NA,"TR","SA"
"Wall2016071105",52,"2016-07-11","2016",7,11,193,2016.52876712329,NA,"Wall",5,0,0,NA,NA,"TR","A"
"Wall2016071305",52,"2016-07-13","2016",7,13,195,2016.53424657534,NA,"Wall",5,0,0,NA,NA,"TR","A"
"Wall2016071901",53,"2016-07-19","2016",7,19,201,2016.55068493151,NA,"Wall",1,0,0,NA,NA,"TR","SA"
"Wall2016072006",54,"2016-07-20","2016",7,20,202,2016.55342465753,NA,"Wall",6,0,0,NA,NA,"TR","UNK"
"Wall2016072703",55,"2016-07-27","2016",7,27,209,2016.57260273973,NA,"Wall",3,0,0,NA,NA,"LF","F"
"Wall2016072902",1,"2016-07-29","2016",7,29,211,2016.57808219178,NA,"Wall",2,2,2,NA,NA,"BNF","A"
"Wall2016072902",2,"2016-07-29","2016",7,29,211,2016.57808219178,NA,"Wall",2,0,0,NA,NA,"BNF","A"
"Wall2016081201",43,"2016-08-12","2016",8,12,225,2016.61643835616,NA,"Wall",1,0,0,NA,NA,"ROBUST","A"
"Whal2014051803",48,"2014-05-18","2014",5,18,138,2014.37808219178,NA,"Whale-Point",3,0,0,NA,NA,"TR","J-A"
"Whal2014052003",56,"2014-05-20","2014",5,20,140,2014.38356164384,NA,"Whale-Point",3,0,0,NA,NA,"TR","A"
"Whal2014052601",16,"2014-05-26","2014",5,26,146,2014.4,NA,"Whale-Point",1,1,1,NA,NA,"BNF","A"
"Whal2014052904",57,"2014-05-29","2014",5,29,149,2014.40821917808,NA,"Whale-Point",4,0,0,NA,NA,"MI",NA
"Whal2014052906",48,"2014-05-29","2014",5,29,149,2014.40821917808,NA,"Whale-Point",6,0,0,NA,NA,"TR",NA
"Whal2014060501",58,"2014-06-05","2014",6,5,156,2014.42739726027,NA,"Whale-Point",1,0,0,NA,NA,"MI",NA
"Whal2014061002",16,"2014-06-10","2014",6,10,161,2014.44109589041,NA,"Whale-Point",2,0,0,NA,NA,"TR","A"
"Whal2014061002",36,"2014-06-10","2014",6,10,161,2014.44109589041,NA,"Whale-Point",2,0,0,NA,NA,"TR","A"
"Whal2014070101",59,"2014-07-01","2014",7,1,182,2014.49863013699,NA,"Whale-Point",1,0,0,NA,NA,"MI","M"
"Whal2014070601",40,"2014-07-06","2014",7,6,187,2014.51232876712,NA,"Whale-Point",1,5,5,NA,NA,"BNF","A"
"Whal2014070601",60,"2014-07-06","2014",7,6,187,2014.51232876712,NA,"Whale-Point",1,0,0,NA,NA,"BNF","A"
"Whal2014070601",17,"2014-07-06","2014",7,6,187,2014.51232876712,NA,"Whale-Point",1,0,0,NA,NA,"BNF","J"
"Whal2014070601",1,"2014-07-06","2014",7,6,187,2014.51232876712,NA,"Whale-Point",1,0,0,NA,NA,"BNF","A"
"Whal2014070601",58,"2014-07-06","2014",7,6,187,2014.51232876712,NA,"Whale-Point",1,0,0,NA,NA,"BNF",NA
"Whal2014070701",40,"2014-07-07","2014",7,7,188,2014.51506849315,NA,"Whale-Point",1,2,2,NA,NA,"BNF","J-A"
"WhalNA01",17,NA,"2014",7,NA,NA,NA,NA,"Whale-Point",1,0,0,NA,NA,"BNF","J-A"
"Whal2014070704",58,"2014-07-07","2014",7,7,188,2014.51506849315,NA,"Whale-Point",4,0,0,NA,NA,"RE-TR","J"
"Whal2014070802",1,"2014-07-08","2014",7,8,189,2014.51780821918,NA,"Whale-Point",2,0,0,NA,NA,"TR","A"
"Whal2014070805",61,"2014-07-08","2014",7,8,189,2014.51780821918,NA,"Whale-Point",5,0,0,NA,NA,"TR","A"
"Whal2014072001",62,"2014-07-20","2014",7,20,201,2014.55068493151,NA,"Whale-Point",1,0,0,NA,NA,"TR","A"
"Whal2014072101",63,"2014-07-21","2014",7,21,202,2014.55342465753,NA,"Whale-Point",1,0,0,NA,NA,"TR","A"
"Whal2014072302",64,"2014-07-23","2014",7,23,204,2014.55890410959,NA,"Whale-Point",2,0,0,NA,NA,"TR","TR-N"
"Whal2014072303",62,"2014-07-23","2014",7,23,204,2014.55890410959,NA,"Whale-Point",3,0,0,NA,NA,"TR","TR-NE"
"Whal2014072307",32,"2014-07-23","2014",7,23,204,2014.55890410959,NA,"Whale-Point",7,0,0,NA,NA,"TR","FE"
"Whal2014072501",65,"2014-07-25","2014",7,25,206,2014.56438356164,NA,"Whale-Point",1,0,0,NA,NA,"MI","J-A"
"Whal2014072502",66,"2014-07-25","2014",7,25,206,2014.56438356164,NA,"Whale-Point",2,0,0,NA,NA,"TR","A"
"Whal2014072502",67,"2014-07-25","2014",7,25,206,2014.56438356164,NA,"Whale-Point",2,0,0,NA,NA,"TR","A"
"Whal2014080602",15,"2014-08-06","2014",8,6,218,2014.59726027397,NA,"Whale-Point",2,0,0,NA,NA,"RE-TR","A"
"Whal2014080608",68,"2014-08-06","2014",8,6,218,2014.59726027397,NA,"Whale-Point",8,0,0,NA,NA,"SG",NA
"Whal2014080608",69,"2014-08-06","2014",8,6,218,2014.59726027397,NA,"Whale-Point",8,0,0,NA,NA,"SG",NA
"Whal2014083101",26,"2014-08-31","2014",8,31,243,2014.66575342466,NA,"Whale-Point",1,0,0,NA,NA,"SG","A"
"Whal2014083101",58,"2014-08-31","2014",8,31,243,2014.66575342466,NA,"Whale-Point",1,0,0,NA,NA,"SG","A"
"Whal2014083102",3,"2014-08-31","2014",8,31,243,2014.66575342466,NA,"Whale-Point",2,0,0,NA,NA,"SG","F"
"Whal2014091101",11,"2014-09-11","2014",9,11,254,2014.69589041096,NA,"Whale-Point",1,0,0,NA,NA,"SG-FE","A"
"Whal2014091101",70,"2014-09-11","2014",9,11,254,2014.69589041096,NA,"Whale-Point",1,0,0,NA,NA,"SG-FE","A"
"Whal2014091901",70,"2014-09-19","2014",9,19,262,2014.71780821918,NA,"Whale-Point",1,0,0,NA,NA,"KR","A"
"Whal2014091901",47,"2014-09-19","2014",9,19,262,2014.71780821918,NA,"Whale-Point",1,0,0,NA,NA,"TR","A"
"Whal2014091903",71,"2014-09-19","2014",9,19,262,2014.71780821918,NA,"Whale-Point",3,0,0,NA,NA,"TR","M"
"Whal2014092002",56,"2014-09-20","2014",9,20,263,2014.72054794521,NA,"Whale-Point",2,0,0,NA,NA,"TF","TF"
"Whal2014092201",56,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",1,0,0,NA,NA,"RE","M"
"Whal2014092201",72,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",1,0,0,NA,NA,"RE","C"
"Whal2014092202",73,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",2,0,0,NA,NA,"MI-FE","S-A"
"Whal2014092203",74,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",3,0,0,NA,NA,"MI-FE","RE-TR"
"Whal2014092203",75,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",3,0,0,NA,NA,"MI-FE","RE-TR"
"Whal2014092203",34,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",3,0,0,NA,NA,"MI-FE","RE-TR"
"Whal2014092204",62,"2014-09-22","2014",9,22,265,2014.72602739726,NA,"Whale-Point",4,0,0,NA,NA,"KR","MI"
"Whal2014092501",56,"2014-09-25","2014",9,25,268,2014.73424657534,NA,"Whale-Point",1,0,0,NA,NA,"TR","M"
"Whal2014092501",72,"2014-09-25","2014",9,25,268,2014.73424657534,NA,"Whale-Point",1,0,0,NA,NA,"TR","C"
